x-axis,1KHZ,3
second,Volt,Volt
-4.89684990E+00,+22.49027E-03,+22.81928E-03
-4.89677490E+00,+22.82496E-03,-16.22477E-03
-4.89669990E+00,+22.88080E-03,-5.07774E-03
-4.89662490E+00,+22.93656E-03,+11.66319E-03
-4.89654990E+00,+22.76924E-03,+11.66319E-03
-4.89647490E+00,+22.54608E-03,+11.66319E-03
-4.89639990E+00,+23.04808E-03,+11.66319E-03
-4.89632490E+00,+22.99241E-03,+11.66319E-03
-4.89624990E+00,+23.27124E-03,+507.10E-06
-4.89617490E+00,+22.93665E-03,+6.08288E-03
-4.89609990E+00,+22.99232E-03,+33.97537E-03
-4.89602490E+00,+23.38285E-03,+22.82381E-03
-4.89594990E+00,+23.27134E-03,+507.10E-06
-4.89587490E+00,+23.71753E-03,+6.08288E-03
-4.89579990E+00,+22.99250E-03,+22.81928E-03
-4.89572490E+00,+22.82496E-03,-5.06868E-03
-4.89564989E+00,+23.10393E-03,+22.81476E-03
-4.89557489E+00,+23.38285E-03,+22.82381E-03
-4.89549989E+00,+23.49446E-03,+507.10E-06
-4.89542489E+00,+22.93665E-03,+6.08288E-03
-4.89534989E+00,+22.99232E-03,+11.66319E-03
-4.89527489E+00,+22.71349E-03,+22.81928E-03
-4.89519989E+00,+22.60183E-03,+6.08741E-03
-4.89512489E+00,+22.76920E-03,-5.07321E-03
-4.89504989E+00,+22.93656E-03,+28.39507E-03
-4.89497489E+00,+22.99236E-03,+11.66772E-03
-4.89489989E+00,+22.88080E-03,-5.07321E-03
-4.89482489E+00,+23.27124E-03,+6.08288E-03
-4.89474989E+00,+23.49446E-03,+11.66319E-03
-4.89467489E+00,+23.15977E-03,+11.66319E-03
-4.89459989E+00,+23.10393E-03,+507.10E-06
-4.89452489E+00,+22.93661E-03,+6.08288E-03
-4.89444989E+00,+23.27124E-03,+507.10E-06
-4.89437489E+00,+23.82914E-03,-5.07321E-03
-4.89429989E+00,+23.32718E-03,+6.08288E-03
-4.89422489E+00,+23.21549E-03,+507.10E-06
-4.89414989E+00,+23.32709E-03,+6.08288E-03
-4.89407489E+00,+23.66178E-03,+11.66319E-03
-4.89399989E+00,+23.60606E-03,+507.10E-06
-4.89392489E+00,+23.27134E-03,-5.07321E-03
-4.89384989E+00,+23.82909E-03,-16.22930E-03
-4.89377488E+00,+24.16391E-03,-10.65352E-03
-4.89369988E+00,+24.38703E-03,+6.08288E-03
-4.89362488E+00,+24.16396E-03,+22.81928E-03
-4.89354988E+00,+23.77343E-03,+17.24350E-03
-4.89347488E+00,+23.55026E-03,+33.97538E-03
-4.89339988E+00,+23.71758E-03,+33.97990E-03
-4.89332488E+00,+23.27138E-03,+17.24350E-03
-4.89324988E+00,+23.66173E-03,+507.10E-06
-4.89317488E+00,+23.55031E-03,-16.22930E-03
-4.89309988E+00,+23.77334E-03,-10.65352E-03
-4.89302488E+00,+23.55031E-03,-5.07321E-03
-4.89294988E+00,+23.43865E-03,+17.23897E-03
-4.89287488E+00,+23.49446E-03,+17.24350E-03
-4.89279988E+00,+23.27134E-03,+507.10E-06
-4.89272488E+00,+23.38285E-03,+6.08288E-03
-4.89264988E+00,+23.15977E-03,+11.66319E-03
-4.89257488E+00,+22.54612E-03,+11.66319E-03
-4.89249988E+00,+22.76915E-03,+507.10E-06
-4.89242488E+00,+23.21549E-03,+6.08288E-03
-4.89234988E+00,+23.10397E-03,+11.66319E-03
-4.89227488E+00,+22.76924E-03,+11.66319E-03
-4.89219988E+00,+23.55012E-03,-10.64899E-03
-4.89212488E+00,+22.88094E-03,-10.65352E-03
-4.89204988E+00,+23.43852E-03,+6.08288E-03
-4.89197487E+00,+23.66187E-03,+11.66319E-03
-4.89189987E+00,+23.04821E-03,+507.10E-06
-4.89182487E+00,+23.15968E-03,-16.22930E-03
-4.89174987E+00,+23.32709E-03,-21.80961E-03
-4.89167487E+00,+23.99646E-03,-10.65352E-03
-4.89159987E+00,+23.55035E-03,-5.07321E-03
-4.89152487E+00,+23.04817E-03,+17.23898E-03
-4.89144987E+00,+22.99236E-03,+28.39959E-03
-4.89137487E+00,+23.32705E-03,+17.24350E-03
-4.89129987E+00,+23.38290E-03,+507.10E-06
-4.89122487E+00,+23.55021E-03,+6.08288E-03
-4.89114987E+00,+23.43870E-03,+22.81928E-03
-4.89107487E+00,+23.43865E-03,+6.08741E-03
-4.89099987E+00,+24.05226E-03,-5.07321E-03
-4.89092487E+00,+24.21972E-03,-5.07321E-03
-4.89084987E+00,+23.60611E-03,+17.23898E-03
-4.89077487E+00,+22.88085E-03,-5.06869E-03
-4.89069987E+00,+22.99232E-03,+502.58E-06
-4.89062487E+00,+23.04817E-03,+507.10E-06
-4.89054987E+00,+23.66173E-03,+6.08288E-03
-4.89047487E+00,+23.55031E-03,+11.66319E-03
-4.89039987E+00,+23.66178E-03,+11.66319E-03
-4.89032487E+00,+23.49450E-03,+22.81928E-03
-4.89024987E+00,+23.32709E-03,+28.39959E-03
-4.89017487E+00,+23.10397E-03,+17.24350E-03
-4.89009986E+00,+23.66173E-03,+11.66319E-03
-4.89002486E+00,+23.66187E-03,+507.10E-06
-4.88994986E+00,+23.27134E-03,+28.39507E-03
-4.88987486E+00,+22.71349E-03,+22.82381E-03
-4.88979986E+00,+23.15964E-03,+11.66319E-03
-4.88972486E+00,+23.38290E-03,+22.81928E-03
