x-axis,1KHZ,3
second,Volt,Volt
-41.180947E-03,+31.499486E-03,+367.615164E-03
-41.179661E-03,+32.168937E-03,+374.309442E-03
-41.178374E-03,+32.503658E-03,+360.920604E-03
-41.177088E-03,+32.336285E-03,+367.615070E-03
-41.175801E-03,+31.499481E-03,+367.615070E-03
-41.174515E-03,+31.834207E-03,+367.614974E-03
-41.173228E-03,+32.001578E-03,+360.920509E-03
-41.171942E-03,+32.671008E-03,+360.920509E-03
-41.170655E-03,+31.499486E-03,+360.920607E-03
-41.169369E-03,+32.168932E-03,+367.615070E-03
-41.168082E-03,+32.168932E-03,+367.615168E-03
-41.166796E-03,+32.168930E-03,+374.309631E-03
-41.165509E-03,+32.001566E-03,+374.309532E-03
-41.164223E-03,+31.834212E-03,+367.615070E-03
-41.162936E-03,+32.336297E-03,+367.614971E-03
-41.161650E-03,+32.336294E-03,+360.920609E-03
-41.160363E-03,+32.168938E-03,+367.614970E-03
-41.159077E-03,+32.503643E-03,+360.920509E-03
-41.157790E-03,+31.332125E-03,+360.920509E-03
-41.156504E-03,+32.168935E-03,+360.920509E-03
-41.155217E-03,+32.336304E-03,+360.920713E-03
-41.153931E-03,+32.838376E-03,+374.309427E-03
-41.152644E-03,+32.001576E-03,+360.920612E-03
-41.151358E-03,+32.503635E-03,+367.615070E-03
-41.150071E-03,+30.830056E-03,+367.615070E-03
-41.148785E-03,+33.173098E-03,+367.615174E-03
-41.147498E-03,+32.001576E-03,+374.309527E-03
-41.146212E-03,+32.503634E-03,+367.615070E-03
-41.144925E-03,+30.830031E-03,+367.614965E-03
-41.143639E-03,+31.499484E-03,+360.920720E-03
-41.142352E-03,+32.001576E-03,+374.309525E-03
-41.141066E-03,+32.503650E-03,+367.615176E-03
-41.139779E-03,+31.834220E-03,+374.309525E-03
-41.138493E-03,+32.838394E-03,+367.614963E-03
-41.137206E-03,+33.173106E-03,+360.920724E-03
-41.135920E-03,+32.503655E-03,+374.309416E-03
-41.134633E-03,+32.168927E-03,+360.920617E-03
-41.133347E-03,+31.834207E-03,+367.614962E-03
-41.132060E-03,+32.001560E-03,+360.920618E-03
-41.130774E-03,+31.499495E-03,+367.615179E-03
-41.129487E-03,+32.671011E-03,+374.309631E-03
-41.128201E-03,+31.834207E-03,+374.309411E-03
-41.126914E-03,+32.001568E-03,+360.920619E-03
-41.125628E-03,+32.001544E-03,+367.615070E-03
-41.124341E-03,+30.495317E-03,+367.614959E-03
-41.123055E-03,+32.001568E-03,+360.920621E-03
-41.121768E-03,+32.001549E-03,+367.614959E-03
-41.120482E-03,+30.830046E-03,+360.920509E-03
-41.119195E-03,+32.336282E-03,+360.920509E-03
-41.117909E-03,+31.499491E-03,+360.920509E-03
-41.116622E-03,+32.336288E-03,+360.920509E-03
-41.115336E-03,+31.834213E-03,+360.920396E-03
-41.114049E-03,+32.336274E-03,+354.226176E-03
-41.112763E-03,+30.997407E-03,+367.615070E-03
-41.111476E-03,+32.336297E-03,+367.614955E-03
-41.110190E-03,+32.336291E-03,+360.920624E-03
-41.108903E-03,+32.001566E-03,+367.614955E-03
-41.107617E-03,+31.834210E-03,+360.920509E-03
-41.106330E-03,+32.168938E-03,+360.920509E-03
-41.105044E-03,+32.503649E-03,+360.920626E-03
-41.103757E-03,+31.834207E-03,+367.614953E-03
-41.102471E-03,+32.001568E-03,+360.920509E-03
-41.101184E-03,+32.001557E-03,+360.920392E-03
-41.099898E-03,+31.332133E-03,+354.226185E-03
-41.098611E-03,+32.503649E-03,+367.614952E-03
-41.097325E-03,+31.834204E-03,+360.920747E-03
-41.096038E-03,+31.834225E-03,+374.309512E-03
-41.094752E-03,+33.005726E-03,+367.615070E-03
-41.093465E-03,+31.499482E-03,+367.615190E-03
-41.092179E-03,+31.834192E-03,+374.309631E-03
-41.090892E-03,+31.164754E-03,+374.309631E-03
-41.089606E-03,+31.499482E-03,+374.309510E-03
-41.088319E-03,+31.834201E-03,+367.614827E-03
-41.087033E-03,+31.666859E-03,+354.226192E-03
-41.085746E-03,+32.671012E-03,+367.614948E-03
-41.084460E-03,+32.001565E-03,+360.920632E-03
-41.083173E-03,+31.834201E-03,+367.615070E-03
-41.081887E-03,+31.666834E-03,+367.615070E-03
-41.080600E-03,+31.332131E-03,+367.614946E-03
-41.079314E-03,+32.336265E-03,+360.920634E-03
-41.078027E-03,+30.662669E-03,+367.615070E-03
-41.076741E-03,+31.332116E-03,+367.615070E-03
-41.075454E-03,+31.499476E-03,+367.614945E-03
-41.074168E-03,+31.499486E-03,+360.920509E-03
-41.072881E-03,+32.001559E-03,+360.920509E-03
-41.071595E-03,+31.499480E-03,+360.920509E-03
-41.070308E-03,+31.666844E-03,+360.920636E-03
-41.069022E-03,+31.834201E-03,+367.614943E-03
-41.067735E-03,+31.666847E-03,+360.920765E-03
-41.066449E-03,+32.001565E-03,+374.309375E-03
-41.065162E-03,+31.834204E-03,+360.920509E-03
-41.063876E-03,+31.834208E-03,+360.920638E-03
-41.062589E-03,+32.001575E-03,+367.615199E-03
-41.061303E-03,+32.336271E-03,+374.309631E-03
-41.060016E-03,+30.997404E-03,+374.309501E-03
-41.058730E-03,+32.001575E-03,+367.614940E-03
-41.057443E-03,+32.336290E-03,+360.920509E-03
-41.056157E-03,+32.001572E-03,+360.920771E-03
-41.054870E-03,+32.168916E-03,+374.309368E-03
-41.053584E-03,+31.332116E-03,+360.920641E-03
-41.052297E-03,+31.499480E-03,+367.615070E-03
-41.051011E-03,+31.666827E-03,+367.615203E-03
-41.049724E-03,+30.997384E-03,+374.309498E-03
-41.048438E-03,+30.997391E-03,+367.615070E-03
-41.047151E-03,+31.332122E-03,+367.614936E-03
-41.045865E-03,+31.834208E-03,+360.920778E-03
-41.044578E-03,+32.001572E-03,+374.309497E-03
-41.043292E-03,+32.168936E-03,+367.615070E-03
-41.042005E-03,+32.336293E-03,+367.615205E-03
-41.040719E-03,+32.168926E-03,+374.309360E-03
-41.039432E-03,+31.834198E-03,+360.920509E-03
-41.038146E-03,+31.499476E-03,+360.920782E-03
-41.036859E-03,+31.499480E-03,+374.309494E-03
-41.035573E-03,+31.666840E-03,+367.615070E-03
-41.034286E-03,+31.666847E-03,+367.614933E-03
-41.033000E-03,+32.001568E-03,+360.920647E-03
-41.031713E-03,+32.001551E-03,+367.614932E-03
-41.030427E-03,+31.164748E-03,+360.920787E-03
-41.029140E-03,+31.164759E-03,+374.309353E-03
-41.027854E-03,+31.666840E-03,+360.920509E-03
-41.026567E-03,+31.666840E-03,+360.920649E-03
-41.025281E-03,+31.666837E-03,+367.615070E-03
-41.023994E-03,+31.499480E-03,+367.615070E-03
-41.022708E-03,+31.666837E-03,+367.615070E-03
-41.021421E-03,+31.499473E-03,+367.615212E-03
-41.020135E-03,+31.332112E-03,+374.309348E-03
-41.018848E-03,+31.332098E-03,+360.920793E-03
-41.017562E-03,+30.662678E-03,+374.309489E-03
-41.016275E-03,+31.666840E-03,+367.615070E-03
-41.014989E-03,+31.666830E-03,+367.615070E-03
-41.013702E-03,+31.164763E-03,+367.614927E-03
-41.012416E-03,+31.834190E-03,+360.920797E-03
-41.011129E-03,+31.164752E-03,+374.309342E-03
-41.009843E-03,+31.332109E-03,+360.920654E-03
-41.008556E-03,+31.164752E-03,+367.615070E-03
-41.007270E-03,+31.332127E-03,+367.615216E-03
-41.005983E-03,+32.001561E-03,+374.309485E-03
-41.004697E-03,+31.666811E-03,+367.615070E-03
-41.003410E-03,+30.327954E-03,+367.615070E-03
-41.002124E-03,+31.499476E-03,+367.614923E-03
-41.000837E-03,+31.499491E-03,+360.920509E-03
-40.999550E-03,+32.168910E-03,+360.920657E-03
-40.998264E-03,+31.164730E-03,+367.615070E-03
-40.996977E-03,+30.327943E-03,+367.615070E-03
-40.995691E-03,+30.997388E-03,+367.615070E-03
-40.994404E-03,+31.164763E-03,+367.614921E-03
-40.993118E-03,+31.834193E-03,+360.920659E-03
-40.991831E-03,+31.332101E-03,+367.615070E-03
-40.990545E-03,+30.830043E-03,+367.615070E-03
-40.989258E-03,+31.834197E-03,+367.615221E-03
-40.987972E-03,+31.499469E-03,+374.309631E-03
-40.986685E-03,+31.164741E-03,+374.309479E-03
-40.985399E-03,+30.830020E-03,+367.615070E-03
-40.984112E-03,+30.830032E-03,+367.615223E-03
-40.982826E-03,+31.332105E-03,+374.309631E-03
-40.981539E-03,+30.997396E-03,+374.309784E-03
