x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-232.538089E-03,+144.449683E-03,+60.750924E-03,-1.219874445E+00
-232.531193E-03,+123.332735E-03,+49.981280E-03,-1.219874445E+00
-232.524297E-03,+122.434047E-03,+60.750926E-03,-1.241890085E+00
-232.517401E-03,+111.875569E-03,+61.209255E-03,-1.231331607E+00
-232.510505E-03,+100.418407E-03,+55.366103E-03,-1.219874445E+00
-232.503608E-03,+100.418407E-03,+44.138124E-03,-1.219874445E+00
-232.496712E-03,+100.418407E-03,+60.750931E-03,-1.219874445E+00
-232.489816E-03,+100.418407E-03,+61.209253E-03,-1.219874445E+00
-232.482920E-03,+100.418407E-03,+44.138122E-03,-1.241890093E+00
-232.476024E-03,+100.418407E-03,+49.522954E-03,-1.209315951E+00
-232.469128E-03,+100.418407E-03,+77.822066E-03,-1.208417292E+00
-232.462232E-03,+100.418407E-03,+55.824415E-03,-1.197858795E+00
-232.455336E-03,+122.434059E-03,+60.750939E-03,-1.230432947E+00
-232.448440E-03,+89.859903E-03,+49.981265E-03,-1.253347248E+00
-232.441543E-03,+110.976914E-03,+71.978925E-03,-1.275362902E+00
-232.434647E-03,+67.844243E-03,+100.736347E-03,-1.242788739E+00
-232.427751E-03,+99.519773E-03,+84.123521E-03,-1.219874445E+00
