x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5986999E+00,+1.8775836E+00,+1.0028103E+00,-14.8399E-03
-4.5985499E+00,+1.8842809E+00,+1.0284344E+00,+18.6192E-03
-4.5983999E+00,+1.8842755E+00,+1.0284066E+00,+1.8760E-03
-4.5982499E+00,+1.8809323E+00,+1.0028173E+00,+1.8897E-03
-4.5980999E+00,+1.8876268E+00,+1.0284275E+00,+18.6192E-03
-4.5979499E+00,+1.8909728E+00,+1.0284135E+00,+1.8760E-03
-4.5977999E+00,+1.8842755E+00,+1.0113494E+00,+18.6329E-03
-4.5976499E+00,+1.8842809E+00,+1.0198884E+00,+18.6056E-03
-4.5974999E+00,+1.8876241E+00,+1.0284205E+00,+18.6329E-03
-4.5973499E+00,+1.8842782E+00,+1.0284205E+00,+1.8624E-03
-4.5971999E+00,+1.8876268E+00,+1.0284205E+00,-31.5831E-03
-4.5970499E+00,+1.8943214E+00,+1.0284205E+00,+1.8897E-03
-4.5968999E+00,+1.8943187E+00,+1.0028034E+00,+35.3625E-03
-4.5967499E+00,+1.8909728E+00,+985.7462E-03,+35.3488E-03
-4.5965999E+00,+1.8876241E+00,+1.0198954E+00,+18.6192E-03
-4.5964499E+00,+1.8842782E+00,+1.0369526E+00,+18.6192E-03
-4.5962999E+00,+1.8842782E+00,+1.0198815E+00,+18.6192E-03
-4.5961499E+00,+1.8809296E+00,+1.0284275E+00,+18.6192E-03
-4.5959999E+00,+1.8842809E+00,+1.0369526E+00,+18.6192E-03
-4.5958499E+00,+1.8876241E+00,+1.0369595E+00,+18.6192E-03
-4.5956999E+00,+1.8842782E+00,+1.0284135E+00,+18.6192E-03
-4.5955499E+00,+1.8842782E+00,+1.0028103E+00,+18.6192E-03
-4.5953999E+00,+1.8775809E+00,+994.2782E-03,+18.6192E-03
-4.5952499E+00,+1.8708891E+00,+994.2782E-03,+18.6192E-03
-4.5950999E+00,+1.8708891E+00,+1.0113563E+00,+18.6192E-03
-4.5949499E+00,+1.8742377E+00,+1.0198815E+00,+18.6192E-03
-4.5947999E+00,+1.8775836E+00,+1.0198884E+00,+35.3625E-03
-4.5946499E+00,+1.8742350E+00,+1.0284205E+00,+52.0920E-03
-4.5944999E+00,+1.8675404E+00,+1.0198815E+00,+35.3488E-03
-4.5943499E+00,+1.8675432E+00,+994.2713E-03,+18.6192E-03
-4.5941999E+00,+1.8708891E+00,+1.0113633E+00,+35.3625E-03
-4.5940499E+00,+1.8675404E+00,+1.0284135E+00,+18.6056E-03
-4.5938999E+00,+1.8641945E+00,+1.0113494E+00,+18.6329E-03
-4.5937499E+00,+1.8675432E+00,+1.0113494E+00,+18.6056E-03
-4.5935999E+00,+1.8708891E+00,+1.0113494E+00,+18.6329E-03
-4.5934499E+00,+1.8708891E+00,+1.0113494E+00,+35.3488E-03
-4.5932999E+00,+1.8641918E+00,+1.0113494E+00,+35.3625E-03
-4.5931499E+00,+1.8641972E+00,+994.2713E-03,+52.0920E-03
-4.5929999E+00,+1.8708891E+00,+968.6681E-03,+1.8624E-03
-4.5928499E+00,+1.8708891E+00,+968.6750E-03,+1.9033E-03
-4.5926999E+00,+1.8675404E+00,+1.0028243E+00,+18.6056E-03
-4.5925499E+00,+1.8641945E+00,+1.0113424E+00,+1.8897E-03
-4.5923998E+00,+1.8675432E+00,+1.0028173E+00,+1.8760E-03
-4.5922498E+00,+1.8675404E+00,+977.1932E-03,+18.6329E-03
-4.5920998E+00,+1.8608459E+00,+985.7601E-03,+18.6056E-03
-4.5919498E+00,+1.8608486E+00,+1.0113424E+00,-14.8536E-03
-4.5917998E+00,+1.8641945E+00,+1.0028173E+00,+1.8897E-03
-4.5916498E+00,+1.8641945E+00,+1.0113494E+00,+1.8760E-03
-4.5914998E+00,+1.8641945E+00,+1.0028103E+00,+1.8897E-03
-4.5913498E+00,+1.8641945E+00,+1.0028173E+00,+18.6192E-03
-4.5911998E+00,+1.8608459E+00,+994.2713E-03,+18.6192E-03
-4.5910498E+00,+1.8541513E+00,+1.0028243E+00,+18.6192E-03
-4.5908998E+00,+1.8575027E+00,+1.0198815E+00,+35.3625E-03
-4.5907498E+00,+1.8608459E+00,+994.2713E-03,+35.3488E-03
-4.5905998E+00,+1.8608486E+00,+1.0028243E+00,-14.8672E-03
-4.5904498E+00,+1.8608459E+00,+1.0028034E+00,-14.8399E-03
-4.5902998E+00,+1.8608486E+00,+1.0028243E+00,+18.6192E-03
-4.5901498E+00,+1.8608459E+00,+1.0198815E+00,+18.6192E-03
-4.5899998E+00,+1.8608486E+00,+1.0113494E+00,+18.6192E-03
-4.5898498E+00,+1.8641945E+00,+1.0113494E+00,+1.8760E-03
-4.5896998E+00,+1.8641945E+00,+994.2713E-03,+1.8897E-03
-4.5895498E+00,+1.8608459E+00,+994.2852E-03,+18.6192E-03
-4.5893998E+00,+1.8608486E+00,+1.0198884E+00,+35.3625E-03
-4.5892498E+00,+1.8675432E+00,+1.0113424E+00,+52.0920E-03
-4.5890998E+00,+1.8675404E+00,+994.2782E-03,+35.3488E-03
-4.5889498E+00,+1.8641945E+00,+977.2001E-03,+18.6192E-03
-4.5887998E+00,+1.8675432E+00,+985.7531E-03,+1.8760E-03
-4.5886498E+00,+1.8742377E+00,+994.2713E-03,+1.8897E-03
-4.5884998E+00,+1.8742350E+00,+985.7462E-03,+1.8760E-03
-4.5883498E+00,+1.8742377E+00,+1.0028173E+00,+18.6329E-03
-4.5881998E+00,+1.8775836E+00,+1.0028103E+00,+1.8624E-03
-4.5880498E+00,+1.8775836E+00,+1.0028173E+00,+1.9033E-03
-4.5878998E+00,+1.8775836E+00,+1.0113494E+00,+18.6056E-03
-4.5877498E+00,+1.8775836E+00,+1.0113494E+00,+1.8897E-03
-4.5875998E+00,+1.8775836E+00,+1.0198884E+00,+1.8760E-03
-4.5874498E+00,+1.8742350E+00,+1.0113424E+00,-31.5968E-03
-4.5872998E+00,+1.8742377E+00,+1.0113563E+00,-14.8399E-03
-4.5871498E+00,+1.8775836E+00,+1.0198814E+00,+18.6192E-03
-4.5869998E+00,+1.8809323E+00,+1.0113494E+00,+1.8760E-03
-4.5868498E+00,+1.8809296E+00,+994.2713E-03,+18.6329E-03
-4.5866998E+00,+1.8809323E+00,+994.2852E-03,+1.8624E-03
-4.5865498E+00,+1.8809296E+00,+1.0198884E+00,-14.8399E-03
-4.5863998E+00,+1.8775836E+00,+1.0198814E+00,+35.3625E-03
-4.5862498E+00,+1.8809323E+00,+1.0113494E+00,+35.3488E-03
-4.5860998E+00,+1.8809296E+00,+1.0113494E+00,+18.6192E-03
-4.5859498E+00,+1.8809323E+00,+1.0198884E+00,+18.6192E-03
-4.5857998E+00,+1.8876268E+00,+1.0198814E+00,+18.6192E-03
-4.5856498E+00,+1.8842755E+00,+1.0028103E+00,+18.6192E-03
-4.5854998E+00,+1.8742350E+00,+994.2782E-03,+18.6192E-03
-4.5853498E+00,+1.8809350E+00,+1.0028173E+00,+18.6192E-03
-4.5851998E+00,+1.8842755E+00,+1.0198884E+00,+18.6192E-03
-4.5850498E+00,+1.8842809E+00,+1.0198814E+00,+18.6192E-03
-4.5848998E+00,+1.8876241E+00,+994.2713E-03,+35.3625E-03
-4.5847498E+00,+1.8842782E+00,+994.2852E-03,+35.3488E-03
-4.5845998E+00,+1.8876268E+00,+1.0113494E+00,+35.3625E-03
-4.5844498E+00,+1.8876241E+00,+1.0028103E+00,+35.3488E-03
-4.5842998E+00,+1.8876268E+00,+1.0028173E+00,+18.6192E-03
-4.5841498E+00,+1.8909728E+00,+1.0113494E+00,+18.6192E-03
-4.5839998E+00,+1.8876241E+00,+1.0028103E+00,+18.6192E-03
-4.5838498E+00,+1.8876268E+00,+1.0028173E+00,+18.6192E-03
-4.5836998E+00,+1.8876241E+00,+1.0198884E+00,+18.6192E-03
-4.5835498E+00,+1.8842782E+00,+1.0113424E+00,+35.3625E-03
-4.5833998E+00,+1.8876268E+00,+1.0113563E+00,+1.8623E-03
-4.5832498E+00,+1.8909728E+00,+1.0113424E+00,-14.8399E-03
-4.5830998E+00,+1.8876241E+00,+1.0028173E+00,+18.6192E-03
-4.5829498E+00,+1.8842782E+00,+1.0198884E+00,+18.6192E-03
-4.5827998E+00,+1.8842782E+00,+1.0284205E+00,+18.6192E-03
-4.5826498E+00,+1.8876268E+00,+1.0284205E+00,-14.8672E-03
-4.5824998E+00,+1.8842755E+00,+1.0028034E+00,-31.5831E-03
-4.5823498E+00,+1.8775836E+00,+994.2852E-03,+1.8897E-03
-4.5821998E+00,+1.8775836E+00,+1.0113494E+00,+1.8760E-03
-4.5820498E+00,+1.8809323E+00,+1.0113494E+00,+1.8897E-03
-4.5818998E+00,+1.8809296E+00,+1.0284275E+00,+18.6192E-03
-4.5817498E+00,+1.8775836E+00,+1.0369526E+00,+1.8760E-03
-4.5815998E+00,+1.8742350E+00,+1.0198814E+00,-14.8536E-03
-4.5814498E+00,+1.8742377E+00,+1.0113494E+00,+1.8897E-03
-4.5812998E+00,+1.8775836E+00,+1.0113494E+00,+18.6192E-03
-4.5811498E+00,+1.8742350E+00,+1.0113494E+00,+35.3625E-03
-4.5809998E+00,+1.8775864E+00,+1.0113494E+00,+35.3488E-03
-4.5808498E+00,+1.8809296E+00,+1.0113494E+00,+18.6192E-03
-4.5806998E+00,+1.8775836E+00,+1.0113494E+00,+1.8760E-03
-4.5805498E+00,+1.8775836E+00,+1.0198884E+00,-14.8536E-03
-4.5803998E+00,+1.8708863E+00,+1.0113424E+00,+1.8897E-03
-4.5802498E+00,+1.8641945E+00,+1.0028173E+00,+18.6192E-03
-4.5800998E+00,+1.8641945E+00,+1.0113494E+00,+18.6192E-03
-4.5799498E+00,+1.8641945E+00,+1.0198884E+00,+18.6192E-03
-4.5797998E+00,+1.8675432E+00,+1.0113424E+00,+18.6192E-03
-4.5796498E+00,+1.8675404E+00,+1.0028173E+00,+18.6192E-03
-4.5794998E+00,+1.8641945E+00,+1.0198884E+00,+18.6192E-03
