x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5810999E+00,+1.8905596E+00,+1.0113494E+00,+185.9833E-03
-4.5809499E+00,+1.8905596E+00,+1.0284205E+00,+219.4561E-03
-4.5807999E+00,+1.8570868E+00,+1.0113494E+00,+286.4017E-03
-4.5806499E+00,+1.8738232E+00,+1.0113494E+00,+286.4017E-03
-4.5804999E+00,+1.8738232E+00,+1.0284205E+00,+219.4561E-03
-4.5803499E+00,+1.8570868E+00,+977.2071E-03,+286.4017E-03
-4.5801999E+00,+1.8738232E+00,+977.2071E-03,+219.4561E-03
-4.5800499E+00,+1.8570868E+00,+977.2071E-03,+286.4017E-03
-4.5798999E+00,+1.8905596E+00,+1.0113494E+00,+319.8744E-03
-4.5797499E+00,+1.8738232E+00,+1.0454916E+00,+219.4561E-03
-4.5795999E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5794499E+00,+1.8905596E+00,+1.0625627E+00,+219.4561E-03
-4.5792999E+00,+1.8738232E+00,+977.2071E-03,+319.8745E-03
-4.5791499E+00,+1.8905596E+00,+1.0113494E+00,+252.9289E-03
-4.5789999E+00,+1.8403504E+00,+994.2782E-03,+252.9289E-03
-4.5788499E+00,+1.8738232E+00,+1.0284205E+00,+252.9289E-03
-4.5786999E+00,+1.8570868E+00,+1.0113494E+00,+185.9833E-03
-4.5785499E+00,+1.8905596E+00,+994.2782E-03,+185.9833E-03
-4.5783999E+00,+1.8905596E+00,+1.0284205E+00,+185.9833E-03
-4.5782499E+00,+1.8905596E+00,+994.2782E-03,+252.9288E-03
-4.5780999E+00,+1.8570868E+00,+1.0284205E+00,+152.5105E-03
-4.5779499E+00,+1.8570868E+00,+1.0113494E+00,+252.9289E-03
-4.5777999E+00,+1.8738232E+00,+1.0454916E+00,+252.9289E-03
-4.5776499E+00,+1.8905596E+00,+1.0284205E+00,+252.9289E-03
-4.5774999E+00,+1.8570868E+00,+1.0113494E+00,+252.9288E-03
-4.5773499E+00,+1.8570868E+00,+1.0113494E+00,+185.9833E-03
-4.5771999E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5770499E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
