x-axis,1KHZ,2,3
-4.5595498E+00,+2.7390803E+00,+598.7998E-03,+739.0167E-03
-4.5593998E+00,+2.7000181E+00,+601.6423E-03,+739.0167E-03
-4.5592498E+00,+2.7056075E+00,+587.4136E-03,+878.5133E-03
-4.5590998E+00,+2.7083943E+00,+627.2571E-03,+766.8841E-03
-4.5589498E+00,+2.7083943E+00,+650.0132E-03,+878.5133E-03
-4.5587998E+00,+2.7223439E+00,+624.3983E-03,+766.8841E-03
-4.5586498E+00,+2.7251307E+00,+604.4847E-03,+739.0167E-03
-4.5584998E+00,+2.6832817E+00,+630.0996E-03,+878.5133E-03
-4.5583498E+00,+2.7028208E+00,+607.3272E-03,+906.3807E-03
-4.5581998E+00,+2.7362936E+00,+644.3282E-03,+906.3807E-03
-4.5580498E+00,+2.7139678E+00,+610.1697E-03,+766.8841E-03
-4.5578998E+00,+2.7083943E+00,+573.1850E-03,+739.0167E-03
-4.5577498E+00,+2.7223439E+00,+610.1860E-03,+599.5201E-03
-4.5575998E+00,+2.7111810E+00,+618.7134E-03,+711.1493E-03
-4.5574498E+00,+2.6944446E+00,+647.1707E-03,+599.5201E-03
-4.5572998E+00,+2.7056075E+00,+610.1697E-03,+711.1493E-03
-4.5571498E+00,+2.7083943E+00,+615.8709E-03,+739.0167E-03
-4.5569998E+00,+2.7083943E+00,+604.4847E-03,+878.5133E-03
-4.5568498E+00,+2.6944446E+00,+601.6423E-03,+766.8841E-03
-4.5566998E+00,+2.6777082E+00,+615.8709E-03,+878.5133E-03
-4.5565498E+00,+2.6609718E+00,+590.2561E-03,+627.3875E-03
-4.5563998E+00,+2.6860844E+00,+598.7998E-03,+711.1493E-03
-4.5562498E+00,+2.7056075E+00,+601.6423E-03,+1.0180099E+00
-4.5560998E+00,+2.6944446E+00,+601.6423E-03,+794.7516E-03
-4.5559498E+00,+2.6777082E+00,+601.6423E-03,+878.5133E-03
-4.5557998E+00,+2.7028208E+00,+601.6423E-03,+906.3807E-03
-4.5556498E+00,+2.7083943E+00,+615.8709E-03,+906.3807E-03
-4.5554998E+00,+2.6944446E+00,+604.4847E-03,+906.3807E-03
-4.5553498E+00,+2.6777082E+00,+601.6423E-03,+906.3807E-03
-4.5551998E+00,+2.6888711E+00,+615.8709E-03,+766.8841E-03
-4.5550498E+00,+2.6916579E+00,+604.4847E-03,+599.5201E-03
-4.5548998E+00,+2.7195572E+00,+644.3282E-03,+711.1493E-03
-4.5547498E+00,+2.6972314E+00,+624.3983E-03,+599.5201E-03
-4.5545998E+00,+2.7474565E+00,+590.2561E-03,+711.1493E-03
-4.5544498E+00,+2.7167545E+00,+584.5711E-03,+878.5133E-03
-4.5542998E+00,+2.7083943E+00,+598.7998E-03,+627.3875E-03
-4.5541498E+00,+2.7083943E+00,+601.6423E-03,+850.6459E-03
-4.5539998E+00,+2.7083943E+00,+615.8709E-03,+766.8841E-03
-4.5538498E+00,+2.7083943E+00,+590.2561E-03,+739.0167E-03
-4.5536998E+00,+2.7223439E+00,+613.0284E-03,+739.0167E-03
-4.5535498E+00,+2.7111810E+00,+632.9420E-03,+599.5201E-03
-4.5533998E+00,+2.7083943E+00,+593.0986E-03,+711.1493E-03
-4.5532498E+00,+2.7083943E+00,+613.0284E-03,+739.0167E-03
-4.5530998E+00,+2.7083943E+00,+604.4847E-03,+878.5133E-03
-4.5529498E+00,+2.7083943E+00,+587.4136E-03,+766.8841E-03
-4.5527998E+00,+2.7083943E+00,+613.0284E-03,+878.5133E-03
-4.5526498E+00,+2.7223439E+00,+604.4847E-03,+766.8841E-03
-4.5524998E+00,+2.6972314E+00,+601.6423E-03,+739.0167E-03
-4.5523498E+00,+2.7056075E+00,+630.0996E-03,+739.0167E-03
-4.5521998E+00,+2.7223439E+00,+607.3272E-03,+1.0180099E+00
-4.5520498E+00,+2.7251307E+00,+601.6423E-03,+794.7515E-03
-4.5518998E+00,+2.7111810E+00,+601.6423E-03,+739.0167E-03
-4.5517498E+00,+2.7223439E+00,+615.8709E-03,+599.5201E-03
-4.5515998E+00,+2.7111810E+00,+590.2561E-03,+711.1493E-03
-4.5514498E+00,+2.7362936E+00,+613.0284E-03,+739.0167E-03
-4.5512998E+00,+2.7139678E+00,+590.2561E-03,+878.5133E-03
-4.5511498E+00,+2.7223439E+00,+613.0284E-03,+906.3807E-03
-4.5509998E+00,+2.7390803E+00,+618.7134E-03,+906.3807E-03
-4.5508498E+00,+2.7279174E+00,+632.9420E-03,+906.3807E-03
