x-axis,1KHZ,2,3
-154.213792E-03,+972.149580E-03,+618.713384E-03,+1.056276124E+00
-154.208816E-03,+955.413185E-03,+618.713391E-03,+1.056276137E+00
-154.203840E-03,+955.413192E-03,+635.784507E-03,+1.089748913E+00
-154.198864E-03,+972.149593E-03,+618.713391E-03,+1.056276124E+00
-154.193888E-03,+988.885981E-03,+635.784500E-03,+1.056276110E+00
-154.188912E-03,+972.149559E-03,+601.642262E-03,+1.022803349E+00
-154.183936E-03,+905.204002E-03,+618.713399E-03,+1.089748913E+00
-154.178960E-03,+955.413178E-03,+652.855637E-03,+1.056276124E+00
-154.173984E-03,+938.676784E-03,+635.784493E-03,+1.056276138E+00
-154.169008E-03,+938.676791E-03,+584.571125E-03,+1.089748912E+00
-154.164032E-03,+955.413206E-03,+584.571139E-03,+1.056276138E+00
-154.159056E-03,+1.005622374E+00,+618.713399E-03,+1.089748926E+00
-154.154080E-03,+972.149586E-03,+652.855644E-03,+1.089748926E+00
-154.149104E-03,+972.149594E-03,+652.855637E-03,+1.089748926E+00
-154.144128E-03,+988.885980E-03,+635.784507E-03,+1.089748926E+00
-154.139152E-03,+972.149601E-03,+618.713384E-03,+1.089748912E+00
-154.134176E-03,+1.005622367E+00,+618.713384E-03,+1.056276153E+00
-154.129200E-03,+955.413185E-03,+618.713392E-03,+1.123221699E+00
-154.124224E-03,+955.413185E-03,+635.784507E-03,+1.056276139E+00
-154.119247E-03,+955.413185E-03,+618.713392E-03,+1.089748911E+00
-154.114271E-03,+955.413178E-03,+635.784522E-03,+1.056276139E+00
-154.109295E-03,+938.676807E-03,+652.855636E-03,+1.089748896E+00
-154.104319E-03,+988.885972E-03,+635.784514E-03,+1.022803337E+00
-154.099343E-03,+955.413193E-03,+635.784506E-03,+1.056276093E+00
-154.094367E-03,+972.149586E-03,+618.713377E-03,+989.330550E-03
-154.089391E-03,+972.149586E-03,+601.642271E-03,+1.056276155E+00
-154.084415E-03,+972.149579E-03,+635.784514E-03,+1.123221713E+00
-154.079439E-03,+955.413193E-03,+635.784506E-03,+1.089748926E+00
-154.074463E-03,+972.149586E-03,+618.713393E-03,+1.089748895E+00
-154.069487E-03,+972.149594E-03,+635.784506E-03,+1.022803337E+00
-154.064511E-03,+988.885972E-03,+618.713360E-03,+1.056276124E+00
-154.059535E-03,+955.413185E-03,+567.500036E-03,+1.056276124E+00
-154.054559E-03,+955.413193E-03,+652.855628E-03,+1.056276140E+00
-154.049583E-03,+972.149570E-03,+618.713401E-03,+1.089748926E+00
-154.044607E-03,+938.676792E-03,+652.855619E-03,+1.089748926E+00
-154.039631E-03,+955.413177E-03,+601.642280E-03,+1.089748926E+00
-154.034655E-03,+938.676800E-03,+652.855627E-03,+1.089748910E+00
-154.029679E-03,+972.149578E-03,+618.713359E-03,+1.056276124E+00
-154.024703E-03,+955.413193E-03,+567.500021E-03,+1.056276124E+00
-154.019727E-03,+972.149586E-03,+618.713384E-03,+1.056276157E+00
-154.014751E-03,+972.149586E-03,+618.713393E-03,+1.123221695E+00
-154.009775E-03,+972.149586E-03,+635.784523E-03,+1.056276124E+00
-154.004799E-03,+972.149586E-03,+652.855644E-03,+1.056276141E+00
-153.999823E-03,+972.149578E-03,+652.855618E-03,+1.089748926E+00
-153.994847E-03,+955.413202E-03,+601.642263E-03,+1.089748909E+00
-153.989871E-03,+988.885970E-03,+618.713393E-03,+1.056276141E+00
-153.984895E-03,+955.413185E-03,+635.784505E-03,+1.089748909E+00
-153.979919E-03,+955.413176E-03,+618.713376E-03,+1.056276124E+00
-153.974943E-03,+938.676784E-03,+601.642264E-03,+1.056276124E+00
-153.969967E-03,+938.676784E-03,+618.713384E-03,+1.056276142E+00
-153.964991E-03,+938.676801E-03,+618.713367E-03,+1.089748909E+00
-153.960015E-03,+972.149604E-03,+584.571134E-03,+1.056276142E+00
-153.955039E-03,+1.005622362E+00,+601.642255E-03,+1.089748944E+00
-153.950063E-03,+955.413194E-03,+601.642273E-03,+1.123221693E+00
